GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
54893	8.73e-01	5.31e-01	0.218	0.627038	0.1367193	463.85	MTMR10	myotubularin related protein 10
5604	8.73e-01	5.32e-01	0.196	-0.624583	-0.122115	1203.28	MAP2K1	mitogen-activated protein kinase kinase 1
60490	8.73e-01	5.31e-01	0.331	0.626014	0.2070965	304.81	PPCDC	phosphopantothenoylcysteine decarboxylase
10363	8.73e-01	5.31e-01	0.243	-0.626471	-0.1519405	390.61	HMG20A	high mobility group 20A
10933	8.73e-01	5.32e-01	0.201	-0.625428	-0.1254488	3650.74	MORF4L1	mortality factor 4 like 1
55070	8.73e-01	5.32e-01	0.327	-0.625091	-0.2043461	77.64	DET1	DET1 partner of COP1 E3 ubiquitin ligase
400566	8.73e-01	5.31e-01	0.627	-0.626337	-0.3929834	53.75	C17orf97	chromosome 17 open reading frame 97
1398	8.73e-01	5.32e-01	0.263	0.624983	0.1641532	3370.65	CRK	CRK proto-oncogene, adaptor protein
440423	8.73e-01	5.32e-01	0.323	0.625039	0.2018951	61.54	SUZ12P1	SUZ12 pseudogene 1
7703	8.73e-01	5.32e-01	0.472	-0.625077	-0.2953154	559.94	PCGF2	polycomb group ring finger 2
91369	8.73e-01	5.33e-01	0.17	0.623578	0.1060254	696.03	ANKRD40	ankyrin repeat domain 40
10040	8.73e-01	5.33e-01	0.167	-0.623551	-0.1040842	868.35	TOM1L1	target of myb1 like 1 membrane trafficking protein
5833	8.73e-01	5.31e-01	0.291	0.625815	0.1821389	2191.26	PCYT2	phosphate cytidylyltransferase 2, ethanolamine
403340	8.73e-01	5.32e-01	0.601	-0.624819	-0.3757869	17.33	MGC70870	C-terminal binding protein 2 pseudogene
83876	8.73e-01	5.32e-01	0.847	0.624281	0.5289558	14.75	MRO	maestro
4772	8.73e-01	5.33e-01	0.716	-0.623589	-0.4465993	47.8	NFATC1	nuclear factor of activated T cells 1
7711	8.73e-01	5.33e-01	0.4	-0.623381	-0.2493819	40.86	ZNF155	zinc finger protein 155
374928	8.73e-01	5.33e-01	0.448	-0.623909	-0.2795356	45.22	ZNF773	zinc finger protein 773
23509	8.73e-01	5.31e-01	0.289	0.626918	0.1811737	1046.6	POFUT1	protein O-fucosyltransferase 1
9334	8.73e-01	5.33e-01	0.255	0.623649	0.1591486	4019.15	B4GALT5	beta-1,4-galactosyltransferase 5
105372707	8.73e-01	5.32e-01	0.211	0.624254	0.1314273	389.61	LOC105372707	
7033	8.73e-01	5.31e-01	0.391	-0.626195	-0.2448478	19875.73	TFF3	trefoil factor 3
54960	8.73e-01	5.32e-01	0.359	-0.625522	-0.2247595	133.74	GEMIN8	gem nuclear organelle associated protein 8
7543	8.73e-01	5.33e-01	0.296	0.623942	0.1845444	496.8	ZFX	zinc finger protein X-linked
8242	8.73e-01	5.33e-01	0.242	0.623676	0.1506444	3410.79	KDM5C	lysine demethylase 5C
58986	8.73e-01	5.33e-01	0.396	-0.623165	-0.2465373	13001.01	PGAP6	post-GPI attachment to proteins 6
728190	8.74e-01	5.33e-01	0.372	-0.622858	-0.2317496	151.48	NUTM2A-AS1	NUTM2A antisense RNA 1
10197	8.74e-01	5.33e-01	0.157	0.622896	0.0977765	2515.23	PSME3	proteasome activator subunit 3
23179	8.74e-01	5.34e-01	0.404	0.622239	0.2515997	238.67	RGL1	ral guanine nucleotide dissociation stimulator like 1
80304	8.74e-01	5.34e-01	0.471	-0.62146	-0.2929711	48.02	WDCP	WD repeat and coiled coil containing
55622	8.74e-01	5.34e-01	0.395	-0.621572	-0.2458045	107.07	TTC27	tetratricopeptide repeat domain 27
84771	8.74e-01	5.34e-01	1.288	-0.621651	-0.8004409	20.5	DDX11L2	DEAD/H-box helicase 11 like 2 (pseudogene)
56920	8.74e-01	5.34e-01	0.835	0.621559	0.5192954	23.88	SEMA3G	semaphorin 3G
107986303	8.74e-01	5.34e-01	0.423	-0.621955	-0.2629931	61.45	LOC107986303	
135293	8.74e-01	5.35e-01	0.403	-0.621048	-0.2501493	347.21	PM20D2	peptidase M20 domain containing 2
55862	8.74e-01	5.34e-01	0.457	-0.621962	-0.2840411	949.23	ECHDC1	ethylmalonyl-CoA decarboxylase 1
157869	8.74e-01	5.34e-01	0.776	-0.622228	-0.4827384	26.79	SBSPON	somatomedin B and thrombospondin type 1 domain containing
254531	8.74e-01	5.34e-01	0.225	-0.622036	-0.1399529	2907.89	LPCAT4	lysophosphatidylcholine acyltransferase 4
83640	8.74e-01	5.34e-01	0.206	0.621385	0.1280907	227.14	RAMAC	RNA guanine-7 methyltransferase activating subunit
54925	8.74e-01	5.34e-01	0.2	0.622055	0.1245893	193.25	ZSCAN32	zinc finger and SCAN domain containing 32
55238	8.74e-01	5.34e-01	0.237	0.62116	0.1470675	556.95	SLC38A7	solute carrier family 38 member 7
23450	8.74e-01	5.34e-01	0.222	-0.621578	-0.1378558	1407.64	SF3B3	splicing factor 3b subunit 3
6359	8.74e-01	5.35e-01	0.532	0.620932	0.3305322	565.78	CCL15	C-C motif chemokine ligand 15
100507459	8.74e-01	5.35e-01	0.556	-0.621118	-0.3452656	34.63	NRSN2-AS1	NRSN2 antisense RNA 1
84557	8.74e-01	5.34e-01	0.195	-0.621284	-0.1209555	261.07	MAP1LC3A	microtubule associated protein 1 light chain 3 alpha
11190	8.74e-01	5.35e-01	0.196	-0.620961	-0.1214811	381.05	CEP250	centrosomal protein 250
100422977	8.74e-01	5.34e-01	0.591	-0.621856	-0.3675708	23.41	MIR1184-3	microRNA 1184-3
10803	8.74e-01	5.35e-01	0.643	0.620368	0.3988779	34.79	CCR9	C-C motif chemokine receptor 9
220108	8.74e-01	5.35e-01	0.744	0.620197	0.4611689	25.16	FAM124A	family with sequence similarity 124 member A
84439	8.74e-01	5.35e-01	0.54	0.620326	0.3349213	22.9	HHIPL1	HHIP like 1
55379	8.74e-01	5.35e-01	0.177	0.620254	0.1098383	4194.27	LRRC59	leucine rich repeat containing 59
22888	8.74e-01	5.35e-01	0.184	0.620508	0.1142207	240.86	UBOX5	U-box domain containing 5
10069	8.74e-01	5.35e-01	0.294	-0.620232	-0.1825163	179.93	RWDD2B	RWD domain containing 2B
83856	8.74e-01	5.35e-01	0.357	-0.619912	-0.2212525	120.71	FSD1L	fibronectin type III and SPRY domain containing 1 like
5187	8.74e-01	5.35e-01	0.222	0.6198	0.1376631	534.68	PER1	period circadian regulator 1
105378443	8.74e-01	5.36e-01	0.421	0.619586	0.2611379	90.15	LOC105378443	uncharacterized LOC105378443
105371084	8.74e-01	5.36e-01	0.202	-0.619623	-0.1251113	188.43	RSL1D1-DT	RSL1D1 divergent transcript
1645	8.74e-01	5.36e-01	0.41	-0.619296	-0.2536828	183.99	AKR1C1	aldo-keto reductase family 1 member C1
3454	8.74e-01	5.36e-01	0.153	-0.619307	-0.0944456	1721.22	IFNAR1	interferon alpha and beta receptor subunit 1
10766	8.74e-01	5.36e-01	0.192	-0.61934	-0.1188028	3632.16	TOB2	transducer of ERBB2, 2
8553	8.75e-01	5.36e-01	0.551	-0.618797	-0.3406974	3287.45	BHLHE40	basic helix-loop-helix family member e40
2172	8.75e-01	5.36e-01	1.286	0.618997	0.7962685	1946.16	FABP6	fatty acid binding protein 6
10714	8.75e-01	5.36e-01	0.284	-0.618678	-0.1759999	724.88	POLD3	DNA polymerase delta 3, accessory subunit
6927	8.75e-01	5.36e-01	0.194	-0.61873	-0.1197503	1222.72	HNF1A	HNF1 homeobox A
23152	8.75e-01	5.36e-01	0.261	-0.619019	-0.161522	4341.96	CIC	capicua transcriptional repressor
128434	8.75e-01	5.36e-01	0.571	-0.618907	-0.3533939	112.56	VSTM2L	V-set and transmembrane domain containing 2 like
653268	8.75e-01	5.36e-01	0.751	-0.61848	-0.4646861	22.99	AGAP7P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 7, pseudogene
107985921	8.75e-01	5.36e-01	0.424	-0.618119	-0.2619781	98.04	LOC107985921	
8809	8.75e-01	5.36e-01	0.349	0.618205	0.2158442	488.88	IL18R1	interleukin 18 receptor 1
107986588	8.75e-01	5.36e-01	0.317	-0.618219	-0.1962212	85.85	EHMT2-AS1	EHMT2 and SLC44A4 antisense RNA 1
284390	8.75e-01	5.36e-01	0.694	0.618149	0.4292354	16.95	ZNF763	zinc finger protein 763
653080	8.75e-01	5.37e-01	0.54	0.61776	0.3337227	24.45	GUSBP16	GUSB pseudogene 16
8454	8.75e-01	5.37e-01	0.158	0.617681	0.0972981	1028.1	CUL1	cullin 1
9375	8.75e-01	5.37e-01	0.212	0.617843	0.1310537	6630.61	TM9SF2	transmembrane 9 superfamily member 2
10125	8.75e-01	5.37e-01	1.165	-0.617693	-0.7196588	18.57	RASGRP1	RAS guanyl releasing protein 1
2747	8.75e-01	5.37e-01	0.703	-0.617764	-0.4344828	41.27	GLUD2	glutamate dehydrogenase 2
8690	8.75e-01	5.37e-01	0.332	-0.617548	-0.204762	155.52	JRKL	JRK like
2794	8.75e-01	5.37e-01	0.14	0.617275	0.0865508	794.18	GNL1	G protein nucleolar 1 (putative)
23145	8.75e-01	5.37e-01	0.736	-0.617301	-0.4543445	10.94	SSPOP	SCO-spondin, pseudogene
9443	8.75e-01	5.37e-01	0.246	0.617155	0.1515721	182.11	MED7	mediator complex subunit 7
8565	8.75e-01	5.37e-01	0.335	-0.616986	-0.2068007	935.6	YARS1	tyrosyl-tRNA synthetase 1
81602	8.75e-01	5.37e-01	0.359	-0.616897	-0.2216512	80.19	CDADC1	cytidine and dCMP deaminase domain containing 1
5119	8.75e-01	5.37e-01	0.27	0.61675	0.1668067	5132.95	CHMP1A	charged multivesicular body protein 1A
55111	8.75e-01	5.37e-01	0.225	-0.616736	-0.138545	3419.91	PLEKHJ1	pleckstrin homology domain containing J1
55298	8.75e-01	5.38e-01	0.209	0.616409	0.1288474	419.86	RNF121	ring finger protein 121
100616387	8.75e-01	5.38e-01	0.638	-0.616467	-0.3930846	147.22	MIR3064	microRNA 3064
5631	8.75e-01	5.38e-01	0.501	-0.616085	-0.3084458	73.11	PRPS1	phosphoribosyl pyrophosphate synthetase 1
100422914	8.75e-01	5.38e-01	0.449	0.615578	0.2765125	34.64	MIR4253	microRNA 4253
100874097	8.75e-01	5.38e-01	0.199	0.615453	0.1223491	127.66	UBE2Q1-AS1	UBE2Q1 antisense RNA 1
6623	8.75e-01	5.38e-01	0.883	-0.615524	-0.5435715	180.39	SNCG	synuclein gamma
9379	8.75e-01	5.38e-01	0.855	-0.615788	-0.5264527	11.34	NRXN2	neurexin 2
102724814	8.75e-01	5.38e-01	0.182	-0.615521	-0.1120402	541.45	AP1G2-AS1	AP1G2 antisense RNA 1
51174	8.75e-01	5.38e-01	0.367	-0.615429	-0.2260711	41.29	TUBD1	tubulin delta 1
114799	8.75e-01	5.38e-01	0.223	0.615673	0.1375	412.53	ESCO1	establishment of sister chromatid cohesion N-acetyltransferase 1
100996756	8.76e-01	5.39e-01	0.606	0.614863	0.3723649	10.93	LOC100996756	uncharacterized LOC100996756
1998	8.76e-01	5.39e-01	0.278	0.61501	0.1709986	284.89	ELF2	E74 like ETS transcription factor 2
56101	8.76e-01	5.38e-01	0.478	-0.615212	-0.2943591	71.39	PCDHGB5	protocadherin gamma subfamily B, 5
105375650	8.76e-01	5.39e-01	0.731	-0.614818	-0.4491905	19.4	MIR3150BHG	MIR3150B host gene
92105	8.76e-01	5.38e-01	0.177	-0.61514	-0.1087259	254.04	INTS4	integrator complex subunit 4
9400	8.76e-01	5.39e-01	0.432	0.614953	0.2656596	1591.58	RECQL5	RecQ like helicase 5
7867	8.76e-01	5.39e-01	0.372	-0.614691	-0.2287926	928.77	MAPKAPK3	MAPK activated protein kinase 3
83989	8.76e-01	5.39e-01	0.375	-0.614541	-0.2303394	155.29	FAM172A	family with sequence similarity 172 member A
6671	8.76e-01	5.39e-01	0.699	0.614498	0.4297578	10.62	SP4	Sp4 transcription factor
55183	8.76e-01	5.39e-01	0.195	-0.614343	-0.1197297	411.15	RIF1	replication timing regulatory factor 1
113115	8.76e-01	5.39e-01	0.521	0.61418	0.319956	16.7	MTFR2	mitochondrial fission regulator 2
1675	8.76e-01	5.39e-01	0.382	-0.614261	-0.2348805	50.16	CFD	complement factor D
8503	8.76e-01	5.39e-01	0.201	-0.613604	-0.1234887	736.57	PIK3R3	phosphoinositide-3-kinase regulatory subunit 3
101927043	8.76e-01	5.40e-01	0.605	-0.612875	-0.370675	29.68	EPCAM-DT	EPCAM divergent transcript
55279	8.76e-01	5.40e-01	0.257	0.613029	0.1572965	408.73	ZNF654	zinc finger protein 654
101929066	8.76e-01	5.40e-01	0.675	-0.613287	-0.4138215	9.26	ASAH1-AS1	ASAH1 antisense RNA 1
10	8.76e-01	5.40e-01	0.259	-0.612901	-0.1589894	473.43	NAT2	N-acetyltransferase 2
246213	8.76e-01	5.40e-01	1.105	0.613014	0.6775423	58.36	SLC17A8	solute carrier family 17 member 8
107987238	8.76e-01	5.40e-01	0.414	-0.613158	-0.2540156	30.94	LOC107987238	
8175	8.76e-01	5.40e-01	0.29	-0.612999	-0.1774992	1883.32	SF3A2	splicing factor 3a subunit 2
8220	8.76e-01	5.40e-01	0.228	-0.612849	-0.1397067	270.38	ESS2	ess-2 splicing factor homolog
642273	8.76e-01	5.40e-01	0.177	0.612755	0.1086277	843.79	FAM110C	family with sequence similarity 110 member C
10106	8.76e-01	5.40e-01	0.316	0.612588	0.1938425	5836.25	CTDSP2	CTD small phosphatase 2
745	8.77e-01	5.40e-01	0.247	0.612263	0.1511949	5096.33	MYRF	myelin regulatory factor
27148	8.77e-01	5.40e-01	0.382	-0.612093	-0.2338977	201.64	STK36	serine/threonine kinase 36
6146	8.77e-01	5.41e-01	0.291	-0.611761	-0.1781062	2084.05	RPL22	ribosomal protein L22
7855	8.77e-01	5.41e-01	0.303	-0.611539	-0.1855915	6557.51	FZD5	frizzled class receptor 5
347	8.77e-01	5.41e-01	0.872	0.611512	0.5333774	18.1	APOD	apolipoprotein D
81688	8.77e-01	5.41e-01	0.309	0.611793	0.1891528	3246.54	C6orf62	chromosome 6 open reading frame 62
4199	8.77e-01	5.41e-01	0.538	-0.611092	-0.3289523	2141.73	ME1	malic enzyme 1
7431	8.77e-01	5.41e-01	0.72	0.611829	0.4407539	18.54	VIM	vimentin
9231	8.77e-01	5.41e-01	0.223	-0.611138	-0.1360756	1756.13	DLG5	discs large MAGUK scaffold protein 5
55118	8.77e-01	5.41e-01	0.559	0.61117	0.3419247	26.99	CRTAC1	cartilage acidic protein 1
85464	8.77e-01	5.41e-01	0.236	-0.611611	-0.1443533	754.49	SSH2	slingshot protein phosphatase 2
57192	8.77e-01	5.41e-01	0.353	-0.611402	-0.216039	913.83	MCOLN1	mucolipin TRP cation channel 1
51604	8.77e-01	5.41e-01	0.188	-0.611334	-0.1146434	2960.48	PIGT	phosphatidylinositol glycan anchor biosynthesis class T
51649	8.77e-01	5.41e-01	0.302	-0.610881	-0.1847144	285.77	MRPS23	mitochondrial ribosomal protein S23
90576	8.77e-01	5.41e-01	0.342	-0.610912	-0.2089031	66.1	ZNF799	zinc finger protein 799
100616345	8.77e-01	5.41e-01	0.532	0.610606	0.3249929	12.9	MIR4426	microRNA 4426
50937	8.77e-01	5.42e-01	0.377	-0.61016	-0.2302263	31.45	CDON	cell adhesion associated, oncogene regulated
199704	8.77e-01	5.42e-01	0.252	0.61015	0.1537473	96.62	ZNF585A	zinc finger protein 585A
54998	8.77e-01	5.42e-01	0.34	0.609943	0.2076406	2461.21	AURKAIP1	aurora kinase A interacting protein 1
9479	8.77e-01	5.42e-01	0.505	0.609932	0.3082471	179.17	MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1
5213	8.78e-01	5.42e-01	0.358	-0.609553	-0.2179813	349.86	PFKM	phosphofructokinase, muscle
348249	8.78e-01	5.42e-01	0.51	0.609568	0.3109588	611.96	CCL15-CCL14	CCL15-CCL14 readthrough (NMD candidate)
5624	8.78e-01	5.42e-01	0.548	-0.609451	-0.3338677	17.34	PROC	protein C, inactivator of coagulation factors Va and VIIIa
3176	8.78e-01	5.43e-01	0.234	-0.608821	-0.1425207	730.83	HNMT	histamine N-methyltransferase
175	8.78e-01	5.43e-01	0.208	-0.608856	-0.1266871	328.03	AGA	aspartylglucosaminidase
55776	8.78e-01	5.43e-01	0.232	-0.608674	-0.1409656	407.26	SAYSD1	SAYSVFN motif domain containing 1
83759	8.78e-01	5.43e-01	0.312	-0.608618	-0.1896204	161.57	RBM4B	RNA binding motif protein 4B
197257	8.78e-01	5.43e-01	0.386	-0.60869	-0.2351436	1287.61	LDHD	lactate dehydrogenase D
390874	8.78e-01	5.43e-01	1.33	-0.608559	-0.809331	25.13	ONECUT3	one cut homeobox 3
400916	8.78e-01	5.43e-01	0.344	-0.608801	-0.2095209	2804.18	CHCHD10	coiled-coil-helix-coiled-coil-helix domain containing 10
331	8.78e-01	5.43e-01	0.238	0.608692	0.1450091	2583.18	XIAP	X-linked inhibitor of apoptosis
868	8.78e-01	5.43e-01	0.297	-0.608331	-0.180928	772.02	CBLB	Cbl proto-oncogene B
57210	8.78e-01	5.43e-01	0.329	0.608026	0.2002766	997.74	SLC45A4	solute carrier family 45 member 4
10422	8.78e-01	5.43e-01	0.243	-0.60803	-0.1479161	471.02	UBAC1	UBA domain containing 1
89894	8.78e-01	5.43e-01	0.361	0.607655	0.2191448	41.21	TMEM116	transmembrane protein 116
51090	8.78e-01	5.43e-01	0.209	-0.607854	-0.1270443	1143.5	PLLP	plasmolipin
2302	8.78e-01	5.43e-01	0.796	-0.607934	-0.4840382	18.86	FOXJ1	forkhead box J1
10025	8.78e-01	5.43e-01	0.224	-0.607643	-0.1360678	2909.79	MED16	mediator complex subunit 16
79086	8.78e-01	5.43e-01	0.184	0.608163	0.1120211	917.02	SMIM7	small integral membrane protein 7
100131434	8.78e-01	5.43e-01	0.553	-0.607635	-0.335771	48.58	EOLA1-DT	EOLA1 divergent transcript
100506753	8.78e-01	5.44e-01	0.731	-0.607467	-0.4441227	14.94	MAILR	macrophage interferon regulatory lncRNA
5127	8.78e-01	5.44e-01	0.235	-0.60743	-0.1424564	2439.14	CDK16	cyclin dependent kinase 16
79590	8.78e-01	5.44e-01	0.324	-0.607023	-0.1964797	315.59	MRPL24	mitochondrial ribosomal protein L24
29922	8.78e-01	5.44e-01	0.34	0.606198	0.2061861	749.21	NME7	NME/NM23 family member 7
130557	8.78e-01	5.44e-01	0.268	0.606407	0.162222	966.2	ZNF513	zinc finger protein 513
79443	8.78e-01	5.45e-01	0.188	-0.605786	-0.1140738	1723.28	FYCO1	FYVE and coiled-coil domain autophagy adaptor 1
116138	8.78e-01	5.45e-01	0.25	-0.6057	-0.1517142	1230.81	KLHDC3	kelch domain containing 3
84947	8.78e-01	5.44e-01	0.226	-0.606095	-0.1369096	429.52	SERAC1	serine active site containing 1
23386	8.78e-01	5.44e-01	0.218	-0.607084	-0.1325403	1117.89	NUDCD3	NudC domain containing 3
100129482	8.78e-01	5.45e-01	0.525	-0.605635	-0.3177956	51.14	ZNF37BP	zinc finger protein 37B, pseudogene
84647	8.78e-01	5.44e-01	0.574	0.60711	0.3482126	560.63	PLA2G12B	phospholipase A2 group XIIB
79842	8.78e-01	5.44e-01	0.235	-0.606813	-0.1423974	96.35	ZBTB3	zinc finger and BTB domain containing 3
100528019	8.78e-01	5.44e-01	0.375	-0.606079	-0.2274004	82.9	HSPB2-C11orf52	HSPB2-C11orf52 readthrough (NMD candidate)
91894	8.78e-01	5.44e-01	0.375	-0.606079	-0.2274004	82.9	C11orf52	chromosome 11 open reading frame 52
105369779	8.78e-01	5.44e-01	0.261	-0.606553	-0.1585273	127.41	CD63-AS1	CD63 antisense RNA 1
55632	8.78e-01	5.44e-01	0.212	-0.606599	-0.1283193	180.1	G2E3	G2/M-phase specific E3 ubiquitin protein ligase
112268123	8.78e-01	5.45e-01	0.242	0.605661	0.1462674	78.71	LOC112268123	uncharacterized LOC112268123
16	8.78e-01	5.45e-01	0.273	-0.605626	-0.1652856	1500.15	AARS1	alanyl-tRNA synthetase 1
9706	8.78e-01	5.44e-01	0.352	-0.606165	-0.2132065	133.39	ULK2	unc-51 like autophagy activating kinase 2
10907	8.78e-01	5.44e-01	0.209	-0.606829	-0.1268982	722.54	TXNL4A	thioredoxin like 4A
148156	8.78e-01	5.44e-01	0.315	-0.606859	-0.1914014	195.11	ZNF558	zinc finger protein 558
140701	8.78e-01	5.45e-01	0.245	-0.605948	-0.1484682	149.86	ABHD16B	abhydrolase domain containing 16B
5426	8.78e-01	5.45e-01	0.151	-0.60533	-0.0913075	519.15	POLE	DNA polymerase epsilon, catalytic subunit
23741	8.78e-01	5.45e-01	0.247	-0.605365	-0.1495699	704.29	EID1	EP300 interacting inhibitor of differentiation 1
10017	8.78e-01	5.45e-01	0.427	-0.605443	-0.258255	26.48	BCL2L10	BCL2 like 10
101928762	8.78e-01	5.45e-01	0.444	-0.605115	-0.2686819	76.66	LOC101928762	uncharacterized LOC101928762
124935	8.78e-01	5.45e-01	0.564	-0.605078	-0.3413547	1918.75	SLC43A2	solute carrier family 43 member 2
100129583	8.78e-01	5.45e-01	0.367	0.604717	0.221982	97.81	FAM47E	family with sequence similarity 47 member E
221035	8.78e-01	5.46e-01	0.235	-0.604374	-0.1420715	2144.32	REEP3	receptor accessory protein 3
1557	8.78e-01	5.46e-01	0.817	-0.604226	-0.4936803	187.25	CYP2C19	cytochrome P450 family 2 subfamily C member 19
90139	8.78e-01	5.46e-01	0.682	0.604331	0.4120527	10.9	TSPAN18	tetraspanin 18
57476	8.78e-01	5.46e-01	0.656	0.604327	0.3966875	861.68	GRAMD1B	GRAM domain containing 1B
4947	8.78e-01	5.45e-01	0.199	-0.604749	-0.1204147	539.13	OAZ2	ornithine decarboxylase antizyme 2
898	8.78e-01	5.45e-01	0.322	0.604835	0.1946411	49.26	CCNE1	cyclin E1
100506469	8.78e-01	5.46e-01	0.345	-0.604272	-0.2087565	160.25	TMEM147-AS1	TMEM147 antisense RNA 1
54963	8.78e-01	5.46e-01	0.271	-0.604424	-0.1637193	992.25	UCKL1	uridine-cytidine kinase 1 like 1
113802	8.79e-01	5.46e-01	0.621	-0.603968	-0.3750765	138.92	HENMT1	HEN methyltransferase 1
9787	8.79e-01	5.46e-01	0.811	-0.603887	-0.4899537	18.43	DLGAP5	DLG associated protein 5
11128	8.79e-01	5.46e-01	0.187	-0.603745	-0.1128997	465.35	POLR3A	RNA polymerase III subunit A
5998	8.79e-01	5.46e-01	0.303	-0.603476	-0.1826633	1755.23	RGS3	regulator of G protein signaling 3
54989	8.79e-01	5.46e-01	0.216	-0.603421	-0.1301593	544	ZNF770	zinc finger protein 770
340371	8.79e-01	5.46e-01	0.227	-0.603142	-0.136783	480.36	NRBP2	nuclear receptor binding protein 2
51102	8.79e-01	5.47e-01	0.415	-0.602914	-0.2503353	140.16	MECR	mitochondrial trans-2-enoyl-CoA reductase
7965	8.79e-01	5.47e-01	0.264	-0.602947	-0.1594731	411.85	AIMP2	aminoacyl tRNA synthetase complex interacting multifunctional protein 2
7335	8.79e-01	5.47e-01	0.157	-0.602825	-0.0943447	1385.24	UBE2V1	ubiquitin conjugating enzyme E2 V1
107985471	8.79e-01	5.48e-01	0.347	0.600301	0.2084491	38.04	PEF1-AS1	PEF1 and COL16A1 antisense RNA 1
100128537	8.79e-01	5.48e-01	0.699	-0.600726	-0.4197223	15	MIR29B2CHG	MIR29B2 and MIR29C host gene
23122	8.79e-01	5.47e-01	0.186	0.601919	0.1119332	481.5	CLASP2	cytoplasmic linker associated protein 2
205717	8.79e-01	5.48e-01	0.265	0.60089	0.1592111	901.49	USF3	upstream transcription factor family member 3
9908	8.79e-01	5.47e-01	0.252	-0.601822	-0.1514517	6106.36	G3BP2	G3BP stress granule assembly factor 2
79783	8.79e-01	5.48e-01	0.804	-0.600605	-0.4826604	41.38	SUGCT	succinyl-CoA:glutarate-CoA transferase
7978	8.79e-01	5.48e-01	0.288	0.600378	0.1726247	173.17	MTERF1	mitochondrial transcription termination factor 1
57670	8.79e-01	5.47e-01	0.274	-0.601549	-0.1649397	136.15	KIAA1549	KIAA1549
9070	8.79e-01	5.48e-01	0.175	0.600339	0.1052421	815.8	ASH2L	ASH2 like, histone lysine methyltransferase complex subunit
55871	8.79e-01	5.48e-01	0.258	-0.600494	-0.1551468	207.3	ZNG1A	Zn regulated GTPase metalloprotein activator 1A
364	8.79e-01	5.48e-01	0.363	0.6011	0.21829	424.35	AQP7	aquaporin 7
101927380	8.79e-01	5.48e-01	0.388	-0.600359	-0.2330397	24.59	CARNMT1-AS1	CARNMT1 antisense RNA 1
105376116	8.79e-01	5.48e-01	0.669	0.600488	0.4018574	13.33	SLC28A3-AS1	SLC28A3 regulatory antisense RNA 1
29085	8.79e-01	5.47e-01	0.222	-0.601832	-0.13354	1255.17	PHPT1	phosphohistidine phosphatase 1
55506	8.79e-01	5.47e-01	0.644	-0.602394	-0.3880564	177.28	MACROH2A2	macroH2A.2 histone
338557	8.79e-01	5.47e-01	0.416	-0.60182	-0.2501161	742.27	FFAR4	free fatty acid receptor 4
105379407	8.79e-01	5.48e-01	0.371	-0.600794	-0.2230589	235.59	LINC02747	long intergenic non-protein coding RNA 2747
4162	8.79e-01	5.48e-01	0.284	0.600606	0.1706038	71.35	MCAM	melanoma cell adhesion molecule
11278	8.79e-01	5.47e-01	0.705	-0.601889	-0.4241394	30.85	KLF12	KLF transcription factor 12
122961	8.79e-01	5.48e-01	0.292	0.600711	0.1753161	303.29	ISCA2	iron-sulfur cluster assembly 2
123016	8.79e-01	5.47e-01	0.331	-0.601586	-0.1990376	114.78	TTC8	tetratricopeptide repeat domain 8
26263	8.79e-01	5.47e-01	0.234	-0.602129	-0.1407022	480.75	FBXO22	F-box protein 22
84231	8.79e-01	5.48e-01	0.264	-0.600782	-0.1588169	3442.3	TRAF7	TNF receptor associated factor 7
7326	8.79e-01	5.47e-01	0.169	0.602496	0.1016273	1401.29	UBE2G1	ubiquitin conjugating enzyme E2 G1
7087	8.79e-01	5.47e-01	0.476	-0.601637	-0.2863581	46.42	ICAM5	intercellular adhesion molecule 5
643719	8.79e-01	5.47e-01	0.642	-0.602539	-0.3868451	13.92	SCGB1B2P	secretoglobin family 1B member 2, pseudogene
55586	8.79e-01	5.48e-01	0.568	0.601184	0.3415628	140.88	MIOX	myo-inositol oxygenase
8473	8.79e-01	5.48e-01	0.275	-0.600317	-0.1652889	1252.84	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase
54716	8.79e-01	5.49e-01	0.281	0.599914	0.1683453	6426.83	SLC6A20	solute carrier family 6 member 20
4882	8.79e-01	5.48e-01	0.508	-0.600017	-0.3050378	31.47	NPR2	natriuretic peptide receptor 2
23014	8.79e-01	5.49e-01	0.205	-0.599943	-0.1232482	739.47	FBXO21	F-box protein 21
514	8.79e-01	5.48e-01	0.163	0.600124	0.0976587	662.5	ATP5F1E	ATP synthase F1 subunit epsilon
118812	8.79e-01	5.49e-01	0.574	-0.599673	-0.3442377	27.15	MORN4	MORN repeat containing 4
337867	8.79e-01	5.49e-01	0.185	0.599752	0.1107109	1434.72	UBAC2	UBA domain containing 2
107080638	8.79e-01	5.49e-01	0.273	-0.599316	-0.1638879	111.83	TBC1D7-LOC100130357	TBC1D7-LOC100130357 readthrough
1374	8.79e-01	5.49e-01	0.348	0.599412	0.2087335	4797.05	CPT1A	carnitine palmitoyltransferase 1A
11273	8.79e-01	5.49e-01	0.224	0.599297	0.134403	4255.67	ATXN2L	ataxin 2 like
102724642	8.80e-01	5.49e-01	0.452	0.598789	0.2705506	17.19	LOC102724642	anaphase-promoting complex subunit 1-like
